CustomerKey,FirstName,LastName,MaritalStatus,Gender,EmailAddress,YearlyIncome
17683,Jenna,Evans,S,F,jenna0@adventure-works.com,80000
17684,Leslie,Gomez,S,F,leslie1@adventure-works.com,80000
17685,Diana,Torres,S,F,diana11@adventure-works.com,80000
17689,Mary,Young,S,F,mary37@adventure-works.com,50000
17690,Jenna,Gonzalez,S,F,jenna8@adventure-works.com,50000
17691,Alexandria,Bradley,S,F,alexandria1@adventure-works.com,50000
17692,Emily,Smith,S,F,emily0@adventure-works.com,50000
17694,Joan,Carter,S,F,joan13@adventure-works.com,50000
17696,Madison,Simmons,S,F,madison27@adventure-works.com,50000
17707,Mindy,Deng,S,F,mindy5@adventure-works.com,10000
17720,Deanna,Diaz,S,F,deanna28@adventure-works.com,30000
17726,Caroline,Griffin,S,F,caroline22@adventure-works.com,10000
17728,Maria,Perry,S,F,maria31@adventure-works.com,10000
17730,Bridget,Tang,S,F,bridget5@adventure-works.com,10000
17736,Kristine,Vazquez,S,F,kristine15@adventure-works.com,10000
17740,Colleen,Liang,S,F,colleen17@adventure-works.com,20000
17753,Kendra,Sanz,S,F,kendra20@adventure-works.com,30000
17754,Stephanie,King,S,F,stephanie64@adventure-works.com,30000
17760,Diana,Romero,S,F,diana8@adventure-works.com,20000
17762,Rachel,Rodriguez,S,F,rachel23@adventure-works.com,10000
17763,Jacquelyn,Martin,S,F,jacquelyn0@adventure-works.com,20000
17773,Crystal,Lin,S,F,crystal10@adventure-works.com,10000
17776,Diana,Jimenez,S,F,diana4@adventure-works.com,20000
17783,Tracy,Jai,S,F,tracy10@adventure-works.com,10000
17784,Mayra,Patel,S,F,mayra2@adventure-works.com,10000
17786,Kathleen,Gutierrez,S,F,kathleen13@adventure-works.com,20000
17789,Kari,Dominguez,S,F,kari33@adventure-works.com,30000
17797,Ebony,Martinez,S,F,ebony18@adventure-works.com,20000
17798,Robin,Ortega,S,F,robin17@adventure-works.com,20000
17800,Robyn,Alonso,S,F,robyn6@adventure-works.com,20000
17801,Shannon,He,S,F,shannon17@adventure-works.com,20000
17803,Renee,Hernandez,S,F,renee3@adventure-works.com,10000
17804,Melody,Torres,S,F,melody12@adventure-works.com,10000
17808,Raquel,Alvarez,S,F,raquel3@adventure-works.com,10000
17816,Kathryn,Raje,S,F,kathryn12@adventure-works.com,20000
17822,Michelle,Cooper,S,F,michelle18@adventure-works.com,30000
17826,Paige,Morgan,S,F,paige37@adventure-works.com,10000
17827,Maria,Coleman,S,F,maria29@adventure-works.com,20000
17836,Jacquelyn,Ramos,S,F,jacquelyn18@adventure-works.com,20000
17837,Mayra,Garcia,S,F,mayra15@adventure-works.com,30000
17838,Jill,Blanco,S,F,jill23@adventure-works.com,10000
17839,Christine,Chander,S,F,christine11@adventure-works.com,10000
17843,Kelli,Shan,S,F,kelli33@adventure-works.com,10000
17844,Martha,Zeng,S,F,martha21@adventure-works.com,10000
17845,Ebony,Diaz,S,F,ebony25@adventure-works.com,20000
17857,Albert,Cabello,S,F,albert2@adventure-works.com,20000
17861,Melanie,Blue,S,F,melanie40@adventure-works.com,40000
17863,Bailey,Cooper,S,F,bailey15@adventure-works.com,40000
17867,Stephanie,Sanchez,S,F,stephanie4@adventure-works.com,50000
17870,Melissa,Price,S,F,melissa19@adventure-works.com,60000
17874,Natasha,Alvarez,S,F,natasha5@adventure-works.com,10000
17888,Mandy,Liu,S,F,mandy5@adventure-works.com,10000
17896,Renee,Gutierrez,S,F,renee10@adventure-works.com,10000
17898,Janet,Sanz,S,F,janet26@adventure-works.com,20000
17900,Victoria,Snowden,S,F,victoria0@adventure-works.com,10000
17904,Gina,Torres,S,F,gina12@adventure-works.com,10000
17909,Joanna,Ortega,S,F,joanna20@adventure-works.com,10000
17913,Lacey,Xu,S,F,lacey39@adventure-works.com,10000
17915,Aimee,Li,S,F,aimee3@adventure-works.com,10000
17916,Tracy,Xu,S,F,tracy5@adventure-works.com,10000
17917,Cristina,Raje,S,F,cristina12@adventure-works.com,20000
17924,Shawna,Lal,S,F,shawna9@adventure-works.com,10000
17939,Kelli,Wang,S,F,kelli1@adventure-works.com,10000
17948,Cheryl,Vazquez,S,F,cheryl17@adventure-works.com,30000
17953,Latoya,Raje,S,F,latoya12@adventure-works.com,10000
17954,Shelby,Torres,S,F,shelby4@adventure-works.com,20000
17957,Misty,Yuan,S,F,misty8@adventure-works.com,30000
17961,Meghan,Blanco,S,F,meghan15@adventure-works.com,20000
17963,Natalie,Collins,S,F,natalie46@adventure-works.com,30000
17966,Kellie,Gutierrez,S,F,kellie9@adventure-works.com,50000
17971,Mayra,Perez,S,F,mayra20@adventure-works.com,10000
17972,Alisha,Ma,S,F,alisha16@adventure-works.com,20000
17975,Candace,Sai,S,F,candace5@adventure-works.com,40000
17980,Paige,Hughes,S,F,paige10@adventure-works.com,30000
17989,Tiffany,Sun,S,F,tiffany13@adventure-works.com,20000
17990,Kristina,Patel,S,F,kristina3@adventure-works.com,20000
17992,Sandra,Ma,S,F,sandra23@adventure-works.com,10000
17995,Sabrina,Jimenez,S,F,sabrina3@adventure-works.com,20000
17997,April,Sharma,S,F,april7@adventure-works.com,20000
17998,Tammy,Weber,S,F,tammy4@adventure-works.com,20000
18008,Deanna,Sai,S,F,deanna9@adventure-works.com,30000
18009,Deanna,Prasad,S,F,deanna13@adventure-works.com,30000
18015,Haley,Edwards,S,F,haley43@adventure-works.com,30000
18021,Trisha,She,S,F,trisha17@adventure-works.com,20000
18024,Nancy,Kapoor,S,F,nancy6@adventure-works.com,30000
18029,Carmen,Malhotra,S,F,carmen8@adventure-works.com,30000
18031,Shawna,Tang,S,F,shawna4@adventure-works.com,10000
18033,Evelyn,Patel,S,F,evelyn3@adventure-works.com,30000
18035,Karen,Zhang,S,F,karen10@adventure-works.com,20000
18038,Kelli,Kumar,S,F,kelli30@adventure-works.com,30000
18041,Sheena,Xie,S,F,sheena3@adventure-works.com,20000
18043,Katie,Chande,S,F,katie17@adventure-works.com,20000
18044,Kendra,Carlson,S,F,kendra18@adventure-works.com,20000
18045,Toni,Arun,S,F,toni6@adventure-works.com,30000
18048,Alisha,Sun,S,F,alisha13@adventure-works.com,30000
18053,Stefanie,Smith,S,F,stefanie5@adventure-works.com,40000
18056,Haley,Price,S,F,haley20@adventure-works.com,60000
18058,Riley,Patterson,S,F,riley8@adventure-works.com,20000
18063,Alexandria,Ward,S,F,alexandria34@adventure-works.com,70000
18065,Julia,Brown,S,F,julia26@adventure-works.com,70000
18072,Maria,Perez,S,F,maria55@adventure-works.com,60000
18074,Julia,Hall,S,F,julia45@adventure-works.com,70000
18075,Courtney,Adams,S,F,courtney12@adventure-works.com,70000
18084,Jessica,Diaz,S,F,jessica46@adventure-works.com,60000
18085,Christy,Nath,S,F,christy36@adventure-works.com,60000
18086,Jaclyn,Zeng,S,F,jaclyn23@adventure-works.com,60000
18093,Grace,Johnson,S,F,grace0@adventure-works.com,60000
18097,Sydney,Stewart,S,F,sydney0@adventure-works.com,60000
18103,Chelsea,Gonzalez,S,F,chelsea20@adventure-works.com,60000
18114,Alexandria,Foster,S,F,alexandria16@adventure-works.com,70000
18130,Kaitlyn,Mitchell,S,F,kaitlyn9@adventure-works.com,130000
18131,Ann,Malhotra,S,F,ann10@adventure-works.com,110000
18133,Karen,Smith,S,F,karen8@adventure-works.com,120000
18142,Riley,Bradley,S,F,riley1@adventure-works.com,80000
18157,Isabella,Hall,S,F,isabella80@adventure-works.com,90000
18169,Alisha,Liang,S,F,alisha17@adventure-works.com,80000
18179,Chelsea,McDonald,S,F,chelsea5@adventure-works.com,80000
18182,Kristi,Prasad,S,F,kristi26@adventure-works.com,90000
18199,Brandy,Lopez,S,F,brandy13@adventure-works.com,130000
18209,Ann,Chandra,S,F,ann7@adventure-works.com,110000
18213,Sheena,Raji,S,F,sheena20@adventure-works.com,100000
18215,Ashley,Taylor,S,F,ashley9@adventure-works.com,90000
18224,Vanessa,Perry,S,F,vanessa8@adventure-works.com,90000
18225,Paige,Jenkins,S,F,paige7@adventure-works.com,90000
18233,Mackenzie,Bailey,S,F,mackenzie14@adventure-works.com,60000
18245,Misty,Goel,S,F,misty21@adventure-works.com,60000
18255,Rachel,Griffin,S,F,rachel69@adventure-works.com,60000
18258,Cassie,Chander,S,F,cassie14@adventure-works.com,70000
18259,Bailey,Torres,S,F,bailey10@adventure-works.com,70000
18260,Jodi,Sharma,S,F,jodi9@adventure-works.com,70000
18261,Stacy,Ramos,S,F,stacy18@adventure-works.com,70000
18262,Evelyn,Rana,S,F,evelyn12@adventure-works.com,60000
18266,Mandy,Huang,S,F,mandy7@adventure-works.com,60000
18269,Wendy,Torres,S,F,wendy11@adventure-works.com,60000
18270,Rachael,Rana,S,F,rachael11@adventure-works.com,70000
18275,Heather,Yang,S,F,heather4@adventure-works.com,70000
18276,Alexa,Murphy,S,F,alexa13@adventure-works.com,60000
18279,Rachael,Suri,S,F,rachael0@adventure-works.com,60000
18281,Jaclyn,Li,S,F,jaclyn3@adventure-works.com,60000
18282,Candace,Kapoor,S,F,candace0@adventure-works.com,100000
18283,Mallory,Vazquez,S,F,mallory1@adventure-works.com,100000
18288,Daisy,Suarez,S,F,daisy14@adventure-works.com,70000
18290,Audrey,Hernandez,S,F,audrey5@adventure-works.com,70000
18291,Jennifer,Hill,S,F,jennifer25@adventure-works.com,70000
18296,Trisha,Li,S,F,trisha21@adventure-works.com,70000
18297,Gloria,Alvarez,S,F,gloria6@adventure-works.com,70000
18301,Julie,Xu,S,F,julie9@adventure-works.com,90000
18304,Yolanda,She,S,F,yolanda0@adventure-works.com,70000
18307,Amy,Zhang,S,F,amy9@adventure-works.com,70000
18308,Erica,Chen,S,F,erica2@adventure-works.com,70000
18309,Mandy,Wu,S,F,mandy8@adventure-works.com,70000
18313,Arianna,Foster,S,F,arianna14@adventure-works.com,30000
18319,Aimee,Sun,S,F,aimee9@adventure-works.com,30000
18330,Kellie,Diaz,S,F,kellie3@adventure-works.com,60000
18333,Meredith,Patel,S,F,meredith1@adventure-works.com,30000
18337,Audrey,Serrano,S,F,audrey18@adventure-works.com,50000
18338,Nina,Andersen,S,F,nina13@adventure-works.com,50000
18339,Donna,Nath,S,F,donna16@adventure-works.com,40000
18340,Arianna,Cooper,S,F,arianna30@adventure-works.com,40000
18342,Victoria,James,S,F,victoria44@adventure-works.com,40000
18346,Anna,Flores,S,F,anna37@adventure-works.com,30000
18347,Alyssa,Clark,S,F,alyssa19@adventure-works.com,30000
18348,Katelyn,Roberts,S,F,katelyn27@adventure-works.com,30000
18359,Alexandria,Bryant,S,F,alexandria18@adventure-works.com,60000
18377,Madison,Robinson,S,F,madison19@adventure-works.com,70000
18381,Katherine,Ward,S,F,katherine16@adventure-works.com,90000
18383,Natalie,Torres,S,F,natalie16@adventure-works.com,90000
18384,Nicole,Williams,S,F,nicole2@adventure-works.com,90000
18391,Jacqueline,Russell,S,F,jacqueline20@adventure-works.com,80000
18392,Jasmine,Gonzales,S,F,jasmine56@adventure-works.com,80000
18399,Sara,Torres,S,F,sara14@adventure-works.com,120000
18403,Madeline,Phillips,S,F,madeline5@adventure-works.com,80000
18412,Mary,Parker,S,F,mary20@adventure-works.com,70000
18418,Dawn,Sun,S,F,dawn15@adventure-works.com,110000
18422,Taylor,Jones,S,F,taylor50@adventure-works.com,170000
18428,Alexis,Henderson,S,F,alexis27@adventure-works.com,70000
18429,Faith,Gonzales,S,F,faith16@adventure-works.com,70000
18435,Maria,Phillips,S,F,maria49@adventure-works.com,70000
18444,Shannon,Chow,S,F,shannon2@adventure-works.com,20000
18453,Caroline,Patterson,S,F,caroline11@adventure-works.com,40000
18459,Toni,Sai,S,F,toni5@adventure-works.com,30000
18460,Faith,Butler,S,F,faith13@adventure-works.com,70000
18465,Jamie,Yang,S,F,jamie7@adventure-works.com,30000
18469,Robyn,Rubio,S,F,robyn17@adventure-works.com,80000
18470,Jennifer,Taylor,S,F,jennifer37@adventure-works.com,80000
18471,Paige,Stewart,S,F,paige47@adventure-works.com,30000
18472,Hannah,Ross,S,F,hannah27@adventure-works.com,30000
18475,Natalie,Brown,S,F,natalie72@adventure-works.com,30000
18476,Brooke,Rogers,S,F,brooke17@adventure-works.com,30000
18477,Angelica,Hughes,S,F,angelica11@adventure-works.com,60000
18480,Heidi,Suri,S,F,heidi2@adventure-works.com,70000
18482,Sharon,Nara,S,F,sharon22@adventure-works.com,80000
18486,Kari,Torres,S,F,kari32@adventure-works.com,70000
18487,Tasha,Nath,S,F,tasha19@adventure-works.com,70000
18491,Michele,Gonzalez,S,F,michele32@adventure-works.com,70000
18492,Tamara,Johnston,S,F,tamara22@adventure-works.com,100000
18501,Alexandra,Powell,S,F,alexandra32@adventure-works.com,60000
18508,Michele,Chander,S,F,michele16@adventure-works.com,70000
18511,Mya,Jenkins,S,F,mya9@adventure-works.com,70000
18514,Anne,Romero,S,F,anne10@adventure-works.com,70000
18518,Stephanie,Scott,S,F,stephanie58@adventure-works.com,100000
18537,Kathryn,Carson,S,F,kathryn13@adventure-works.com,70000
18540,Victoria,Perry,S,F,victoria55@adventure-works.com,70000
18561,Carol,Torres,S,F,carol10@adventure-works.com,70000
18567,Madison,Barnes,S,F,madison38@adventure-works.com,50000
18568,Mya,Bennett,S,F,mya3@adventure-works.com,50000
18581,Melinda,Dominguez,S,F,melinda8@adventure-works.com,70000
18587,Monica,Arun,S,F,monica7@adventure-works.com,40000
18588,Isabella,Rogers,S,F,isabella84@adventure-works.com,40000
18589,Anna,Stewart,S,F,anna2@adventure-works.com,40000
18590,Valerie,Sun,S,F,valerie15@adventure-works.com,80000
18592,Mackenzie,Evans,S,F,mackenzie22@adventure-works.com,80000
18593,Sydney,Martinez,S,F,sydney79@adventure-works.com,80000
18594,Kristi,Garcia,S,F,kristi32@adventure-works.com,80000
18596,Gabriella,Cooper,S,F,gabriella16@adventure-works.com,60000
18601,Cynthia,Garcia,S,F,cynthia20@adventure-works.com,60000
18603,Gabrielle,Henderson,S,F,gabrielle27@adventure-works.com,60000
18607,Katherine,Taylor,S,F,katherine79@adventure-works.com,60000
18610,Bailey,Rivera,S,F,bailey14@adventure-works.com,70000
18612,Alyssa,Flores,S,F,alyssa58@adventure-works.com,70000
18621,Cassandra,Prasad,S,F,cassandra10@adventure-works.com,40000
18627,Kristine,Gomez,S,F,kristine2@adventure-works.com,40000
18628,Suzanne,Yang,S,F,suzanne6@adventure-works.com,10000
18630,Priscilla,She,S,F,priscilla0@adventure-works.com,20000
18631,Carly,Shan,S,F,carly10@adventure-works.com,20000
18634,Veronica,Arun,S,F,veronica7@adventure-works.com,30000
18635,Toni,Martinez,S,F,toni18@adventure-works.com,40000
18638,Alyssa,Thompson,S,F,alyssa15@adventure-works.com,40000
18639,Maria,Scott,S,F,maria56@adventure-works.com,40000
18642,Brianna,Thompson,S,F,brianna14@adventure-works.com,40000
18644,Carrie,Ruiz,S,F,carrie1@adventure-works.com,60000
18647,Christy,Huang,S,F,christy5@adventure-works.com,20000
18666,Jordyn,Henderson,S,F,jordyn4@adventure-works.com,30000
18667,Kelli,Ma,S,F,kelli17@adventure-works.com,30000
18674,Isabelle,Bennett,S,F,isabelle1@adventure-works.com,80000
18693,Ann,Subram,S,F,ann18@adventure-works.com,90000
18697,Tara,Lal,S,F,tara8@adventure-works.com,60000
18698,Jaclyn,Chande,S,F,jaclyn38@adventure-works.com,60000
18702,Adriana,Smith,S,F,adriana9@adventure-works.com,60000
18711,Emma,Diaz,S,F,emma67@adventure-works.com,70000
18718,Susan,Liu,S,F,susan13@adventure-works.com,70000
18723,Lacey,Ma,S,F,lacey28@adventure-works.com,60000
18725,Denise,Kapoor,S,F,denise4@adventure-works.com,90000
18726,Katrina,Anand,S,F,katrina21@adventure-works.com,60000
18727,Hailey,Hernandez,S,F,hailey58@adventure-works.com,60000
18734,Barbara,Ashe,S,F,barbara50@adventure-works.com,70000
18735,Latasha,Moreno,S,F,latasha6@adventure-works.com,70000
18736,Ashley,Patterson,S,F,ashley37@adventure-works.com,90000
18738,Tamara,Luo,S,F,tamara17@adventure-works.com,70000
18747,Jacquelyn,Diaz,S,F,jacquelyn3@adventure-works.com,70000
18751,Kari,Schmidt,S,F,kari11@adventure-works.com,30000
18752,Samantha,Walker,S,F,samantha24@adventure-works.com,40000
18754,Isabella,Mitchell,S,F,isabella41@adventure-works.com,40000
18756,Isabella,Thompson,S,F,isabella71@adventure-works.com,40000
18785,Sara,Rivera,S,F,sara18@adventure-works.com,110000
18788,Madison,Thompson,S,F,madison16@adventure-works.com,90000
18791,Megan,Blue,S,F,megan34@adventure-works.com,40000
18808,Gabrielle,Perez,S,F,gabrielle55@adventure-works.com,70000
18813,Kristy,Hernandez,S,F,kristy4@adventure-works.com,90000
18816,Taylor,Smith,S,F,taylor47@adventure-works.com,90000
18817,Brittany,Russell,S,F,brittany18@adventure-works.com,90000
18827,Carmen,Raman,S,F,carmen15@adventure-works.com,80000
18835,Isabelle,Coleman,S,F,isabelle6@adventure-works.com,60000
18836,Nicole,Cooper,S,F,nicole35@adventure-works.com,60000
18849,Faith,Flores,S,F,faith11@adventure-works.com,100000
18885,Cara,Ma,S,F,cara11@adventure-works.com,20000
18887,Kari,Hernandez,S,F,kari24@adventure-works.com,40000
18889,Katelyn,Murphy,S,F,katelyn14@adventure-works.com,40000
18898,Monica,Chandra,S,F,monica2@adventure-works.com,20000
18904,Emma,Thomas,S,F,emma10@adventure-works.com,30000
18906,Adrienne,Gutierrez,S,F,adrienne7@adventure-works.com,30000
18908,Krystal,Sun,S,F,krystal13@adventure-works.com,80000
18909,Jodi,Chavez,S,F,jodi15@adventure-works.com,80000
18914,Felicia,Ruiz,S,F,felicia2@adventure-works.com,40000
18921,Rachel,Bailey,S,F,rachel36@adventure-works.com,60000
18922,Madeline,Gonzalez,S,F,madeline8@adventure-works.com,70000
18924,Rachel,Williams,S,F,rachel4@adventure-works.com,70000
18927,Arianna,Cox,S,F,arianna32@adventure-works.com,60000
18930,Katelyn,Richardson,S,F,katelyn8@adventure-works.com,80000
18933,Kelli,Huang,S,F,kelli6@adventure-works.com,30000
18936,Morgan,Collins,S,F,morgan2@adventure-works.com,160000
18943,Kaitlyn,Hall,S,F,kaitlyn21@adventure-works.com,70000
18950,Lauren,Alexander,S,F,lauren65@adventure-works.com,90000
18953,Mya,Patterson,S,F,mya12@adventure-works.com,110000
18956,Sara,Howard,S,F,sara12@adventure-works.com,70000
18957,Mackenzie,Lopez,S,F,mackenzie42@adventure-works.com,70000
18958,Natalie,Sanchez,S,F,natalie1@adventure-works.com,70000
18984,Shelby,Rivera,S,F,shelby17@adventure-works.com,70000
18988,Courtney,Baker,S,F,courtney13@adventure-works.com,70000
18995,Melissa,Gray,S,F,melissa28@adventure-works.com,70000
19005,Lauren,Peterson,S,F,lauren15@adventure-works.com,60000
19008,Hailey,Murphy,S,F,hailey6@adventure-works.com,60000
19013,Amanda,Phillips,S,F,amanda49@adventure-works.com,80000
19021,Melissa,Russell,S,F,melissa15@adventure-works.com,70000
19027,Mayra,Madan,S,F,mayra7@adventure-works.com,100000
19032,Katrina,Andersen,S,F,katrina11@adventure-works.com,150000
19034,Tabitha,Diaz,S,F,tabitha22@adventure-works.com,120000
19041,Autumn,Zheng,S,F,autumn19@adventure-works.com,70000
19051,Taylor,Henderson,S,F,taylor30@adventure-works.com,90000
19061,Heather,Gao,S,F,heather14@adventure-works.com,80000
19078,Misty,She,S,F,misty1@adventure-works.com,80000
19084,Colleen,Raje,S,F,colleen37@adventure-works.com,70000
19089,Regina,Arthur,S,F,regina6@adventure-works.com,90000
19093,Tara,Ashe,S,F,tara23@adventure-works.com,100000
19095,Meredith,Martinez,S,F,meredith17@adventure-works.com,100000
19097,Mindy,Pal,S,F,mindy17@adventure-works.com,80000
19101,Susan,Cai,S,F,susan32@adventure-works.com,90000
19102,Claudia,Ye,S,F,claudia8@adventure-works.com,100000
19105,Stacy,Dominguez,S,F,stacy13@adventure-works.com,150000
19108,Haley,Stewart,S,F,haley0@adventure-works.com,60000
19117,Kaitlyn,Coleman,S,F,kaitlyn73@adventure-works.com,60000
19122,Abigail,Hughes,S,F,abigail66@adventure-works.com,70000
19127,Alexa,Sanchez,S,F,alexa22@adventure-works.com,70000
19134,Sierra,Allen,S,F,sierra18@adventure-works.com,50000
19140,Melanie,Rogers,S,F,melanie44@adventure-works.com,70000
19143,Lauren,Long,S,F,lauren57@adventure-works.com,80000
19146,Mariah,Morgan,S,F,mariah38@adventure-works.com,60000
19156,Julia,Jenkins,S,F,julia73@adventure-works.com,60000
19158,Destiny,Griffin,S,F,destiny67@adventure-works.com,60000
19160,Sara,Perez,S,F,sara38@adventure-works.com,40000
19164,Danielle,Morgan,S,F,danielle25@adventure-works.com,70000
19165,Miranda,Russell,S,F,miranda20@adventure-works.com,70000
19166,Olivia,Jenkins,S,F,olivia52@adventure-works.com,70000
19167,Caitlin,Morgan,S,F,caitlin19@adventure-works.com,60000
19169,Arianna,Bryant,S,F,arianna16@adventure-works.com,60000
19174,Katelyn,Howard,S,F,katelyn10@adventure-works.com,30000
19176,Ebony,Vazquez,S,F,ebony36@adventure-works.com,20000
19178,Sarah,Miller,S,F,sarah8@adventure-works.com,20000
19179,Gloria,Sanz,S,F,gloria20@adventure-works.com,20000
19180,Joan,Navarro,S,F,joan16@adventure-works.com,20000
19184,Emily,Hayes,S,F,emily48@adventure-works.com,10000
19185,Jacqueline,Bradley,S,F,jacqueline3@adventure-works.com,10000
19189,Morgan,Price,S,F,morgan70@adventure-works.com,30000
19192,Erika,Ruiz,S,F,erika1@adventure-works.com,40000
19196,April,She,S,F,april0@adventure-works.com,40000
19197,Briana,Sandoval,S,F,briana17@adventure-works.com,40000
19198,Melissa,Brooks,S,F,melissa24@adventure-works.com,40000
19204,Sydney,Evans,S,F,sydney44@adventure-works.com,20000
19214,Cassidy,Powell,S,F,cassidy9@adventure-works.com,30000
19232,Candice,Chow,S,F,candice10@adventure-works.com,60000
19253,Gabrielle,Ross,S,F,gabrielle26@adventure-works.com,20000
19260,Latoya,Sharma,S,F,latoya8@adventure-works.com,20000
19269,Kathleen,Navarro,S,F,kathleen12@adventure-works.com,10000
19281,Mallory,Carlson,S,F,mallory5@adventure-works.com,20000
19291,Colleen,Wu,S,F,colleen7@adventure-works.com,10000
19295,Katelyn,Green,S,F,katelyn38@adventure-works.com,10000
19298,Priscilla,Andersen,S,F,priscilla11@adventure-works.com,50000
19304,Sara,Nelson,S,F,sara35@adventure-works.com,10000
19305,Gabriella,Young,S,F,gabriella41@adventure-works.com,10000
19317,Sara,Scott,S,F,sara40@adventure-works.com,20000
19320,Bethany,Deng,S,F,bethany5@adventure-works.com,20000
19329,Nancy,Srini,S,F,nancy11@adventure-works.com,20000
19334,Katherine,Baker,S,F,katherine64@adventure-works.com,10000
19337,Bonnie,Luo,S,F,bonnie11@adventure-works.com,20000
19342,Aimee,Zeng,S,F,aimee16@adventure-works.com,30000
19344,Mandy,Ma,S,F,mandy17@adventure-works.com,30000
19353,Desiree,Gill,S,F,desiree10@adventure-works.com,30000
19354,Abby,Madan,S,F,abby6@adventure-works.com,20000
19363,Regina,Raman,S,F,regina11@adventure-works.com,30000
19368,Lindsay,Anand,S,F,lindsay22@adventure-works.com,30000
19372,Cassidy,Long,S,F,cassidy10@adventure-works.com,20000
19373,Rebekah,Suri,S,F,rebekah0@adventure-works.com,20000
19374,Paula,Ashe,S,F,paula7@adventure-works.com,20000
19376,Paige,Wood,S,F,paige2@adventure-works.com,20000
19379,Crystal,Guo,S,F,crystal18@adventure-works.com,10000
19381,Brandi,Romero,S,F,brandi9@adventure-works.com,30000
19385,Alisha,Lin,S,F,alisha8@adventure-works.com,20000
19396,Tammy,Prasad,S,F,tammy10@adventure-works.com,40000
19403,Morgan,Cook,S,F,morgan51@adventure-works.com,60000
19419,Allison,Adams,S,F,allison38@adventure-works.com,40000
19422,Paula,Gutierrez,S,F,paula14@adventure-works.com,20000
19423,Maria,Price,S,F,maria23@adventure-works.com,20000
19431,Bonnie,She,S,F,bonnie5@adventure-works.com,20000
19437,Kelsey,Rai,S,F,kelsey16@adventure-works.com,40000
19448,Meagan,Fernandez,S,F,meagan15@adventure-works.com,20000
19457,Jennifer,Williams,S,F,jennifer30@adventure-works.com,30000
19461,Nichole,Shan,S,F,nichole10@adventure-works.com,10000
19462,Paige,Travers,S,F,paige27@adventure-works.com,20000
19465,Sierra,Baker,S,F,sierra14@adventure-works.com,10000
19467,Krista,Alvarez,S,F,krista5@adventure-works.com,20000
19469,Valerie,Cai,S,F,valerie23@adventure-works.com,10000
19470,Kelli,Ye,S,F,kelli10@adventure-works.com,20000
19472,Heidi,Sara,S,F,heidi12@adventure-works.com,20000
19474,Jenny,Luo,S,F,jenny29@adventure-works.com,40000
19479,Jessica,Gray,S,F,jessica18@adventure-works.com,20000
19488,Jamie,Lin,S,F,jamie10@adventure-works.com,30000
19489,Alexandra,Patterson,S,F,alexandra33@adventure-works.com,30000
19490,Kristina,Smith,S,F,kristina9@adventure-works.com,30000
19498,Christy,Wang,S,F,christy1@adventure-works.com,30000
19506,Candice,Lin,S,F,candice13@adventure-works.com,30000
19509,Nancy,Suri,S,F,nancy5@adventure-works.com,30000
19510,Renee,Torres,S,F,renee11@adventure-works.com,30000
19514,Kari,Rodriguez,S,F,kari19@adventure-works.com,20000
19515,Nancy,Garcia,S,F,nancy18@adventure-works.com,30000
19516,Kaitlyn,Griffin,S,F,kaitlyn88@adventure-works.com,30000
19519,Bianca,Zhu,S,F,bianca10@adventure-works.com,10000
19521,Jaime,Dominguez,S,F,jaime14@adventure-works.com,20000
19523,Brittney,Holt,S,F,brittney4@adventure-works.com,30000
19524,Denise,Malhotra,S,F,denise7@adventure-works.com,30000
19525,Hannah,Flores,S,F,hannah34@adventure-works.com,40000
19526,Angela,Cooper,S,F,angela35@adventure-works.com,50000
19528,Bailey,Hall,S,F,bailey42@adventure-works.com,50000
19529,Bailey,Parker,S,F,bailey28@adventure-works.com,60000
19530,Lisa,Liang,S,F,lisa20@adventure-works.com,60000
19532,Victoria,Brown,S,F,victoria5@adventure-works.com,60000
19533,Vanessa,Long,S,F,vanessa10@adventure-works.com,60000
19557,Bridget,She,S,F,bridget1@adventure-works.com,60000
19562,Leah,Guo,S,F,leah14@adventure-works.com,60000
19571,Sydney,Johnson,S,F,sydney65@adventure-works.com,80000
19574,Michele,Ramos,S,F,michele51@adventure-works.com,80000
19576,Mackenzie,Hill,S,F,mackenzie33@adventure-works.com,90000
19582,Bethany,Luo,S,F,bethany9@adventure-works.com,70000
19585,Kristi,Fernandez,S,F,kristi33@adventure-works.com,70000
19592,Tara,Xu,S,F,tara5@adventure-works.com,60000
19593,Carla,Rana,S,F,carla13@adventure-works.com,60000
19594,Suzanne,Liu,S,F,suzanne5@adventure-works.com,70000
19603,Tabitha,Hernandez,S,F,tabitha23@adventure-works.com,100000
19604,Wendy,Blanco,S,F,wendy14@adventure-works.com,110000
19609,Kari,Martinez,S,F,kari18@adventure-works.com,70000
19611,Meagan,Prasad,S,F,meagan9@adventure-works.com,70000
19628,Holly,Martinez,S,F,holly17@adventure-works.com,70000
19633,Destiny,Gray,S,F,destiny41@adventure-works.com,30000
19635,Dawn,Shan,S,F,dawn34@adventure-works.com,40000
19642,Kaylee,Evans,S,F,kaylee20@adventure-works.com,30000
19644,Gloria,Gill,S,F,gloria14@adventure-works.com,30000
19647,Hailey,Sanders,S,F,hailey20@adventure-works.com,30000
19648,Lauren,Hall,S,F,lauren42@adventure-works.com,30000
19649,Elizabeth,Martin,S,F,elizabeth18@adventure-works.com,40000
19655,Cindy,Murphy,S,F,cindy24@adventure-works.com,60000
19657,Emily,Griffin,S,F,emily46@adventure-works.com,80000
